FEATURE_ID,FEATURE_NAME,FEATURE_CLASS,STATE_ALPHA,COUNTY_NAME,PRIM_LAT_DEC,PRIM_LONG_DEC,ELEV_IN_M,MAP_NAME
598769,Norwood Junior High School North,School,MA,Norfolk,42.1992653,-71.2092202,61,Norwood
598770,Governor Edward Winslow School,School,MA,Norfolk,42.199543,-71.2089424,62,Norwood
598771,Highland Cemetery,Cemetery,MA,Norfolk,42.1956455,-71.2172754,74,Norwood
598772,Martha Jones School,School,MA,Norfolk,42.2000984,-71.2347766,55,Norwood
598773,Pond Plain School,School,MA,Norfolk,42.2073206,-71.2367212,56,Norwood
598774,Willett School,School,MA,Norfolk,42.1937096,-71.2217205,49,Norwood
598775,F A Cleveland School,School,MA,Norfolk,42.184543,-71.2200537,37,Norwood
598776,Endean Playground,Park,MA,Norfolk,42.1742654,-71.2106088,19,Norwood
598777,E. W. Thurston Middle School,School,MA,Norfolk,42.2169444,-71.2219444,77,Norwood
598778,Westwood High School,School,MA,Norfolk,42.2167652,-71.2153317,73,Norwood
598779,Deerfield School,School,MA,Norfolk,42.2264873,-71.2200543,74,Norwood
598780,Paul Hanlon School,School,MA,Norfolk,42.2278763,-71.1911646,52,Norwood
598781,Islington High School,School,MA,Norfolk,42.2156542,-71.1958867,46,Norwood
598782,Downey School,School,MA,Norfolk,42.1764875,-71.2150535,23,Norwood
598783,Westwood Library,Building,MA,Norfolk,42.2203764,-71.1872754,32,Norwood
598784,Ames Junior High School,School,MA,Norfolk,42.2456541,-71.1744976,33,Norwood
598785,Dexter School,School,MA,Norfolk,42.2459317,-71.194776,44,Norwood
598786,Saint Marys School,School,MA,Norfolk,42.2481542,-71.1667196,32,Norwood
598787,Ursuline Academy,School,MA,Norfolk,42.2456541,-71.1842201,29,Norwood
598788,Dedham Townhall,Building,MA,Norfolk,42.2459318,-71.173942,30,Norwood
598789,Norfolk County Jail,Building,MA,Norfolk,42.2478763,-71.1789422,35,Norwood
598790,Brookdale Cemetery,Cemetery,MA,Norfolk,42.2514638,-71.1638559,32,Newton
598791,Capen School,School,MA,Norfolk,42.2323205,-71.2300547,81,Norwood
598792,Avery School,School,MA,Norfolk,42.2481543,-71.1492191,36,Norwood
598793,Fairview Cemetery,Cemetery,MA,Suffolk,42.247186,-71.1421655,39,Norwood
598794,Hemenway School,School,MA,Suffolk,42.2337099,-71.1328295,18,Norwood
598795,Saint Annes School,School,MA,Suffolk,42.2403766,-71.1369964,17,Norwood
598796,Hyde Park,Park,MA,Suffolk,42.2495426,-71.228666,62,Norwood
598797,Blue Hill Country Club,Locale,MA,Norfolk,42.1934323,-71.1369957,48,Norwood
598798,Mansfield High School,School,MA,Bristol,42.0295438,-71.2072734,47,Mansfield
598799,Mansfield Central School,School,MA,Bristol,42.0284326,-71.2197739,48,Mansfield
598800,Saint Marys Cemetery,Cemetery,MA,Bristol,42.0327596,-71.1899179,45,Mansfield
598801,Paine School,School,MA,Bristol,42.0453769,-71.2331079,63,Mansfield
598802,Robinson Hill School,School,MA,Norfolk,42.0573212,-71.2453306,82,Mansfield
598803,William E Lewis School,School,MA,Norfolk,42.0820433,-71.2467199,81,Mansfield
598804,Foxborough High School,School,MA,Norfolk,42.0706546,-71.238664,85,Mansfield
598805,Pratt School,School,MA,Norfolk,42.0625992,-71.203107,66,Mansfield
598806,Saint Marys Cemetery,Cemetery,MA,Norfolk,42.0731565,-71.2386566,88,Mansfield
598807,Saint Marys Church,Church,MA,Norfolk,42.060099,-71.2492197,82,Mansfield
598808,Carpenter School,School,MA,Norfolk,42.0623212,-71.2486642,89,Mansfield
598809,Lincoln Hill Camp,Locale,MA,Norfolk,42.0720435,-71.211163,64,Mansfield
598810,Morse Cemetery,Cemetery,MA,Norfolk,42.0638761,-71.210502,66,Mansfield
598811,Sacred Heart College,School,MA,Norfolk,42.1092658,-71.1872738,79,Mansfield
598812,Pleasant Street School,School,MA,Norfolk,42.1223213,-71.1819961,89,Mansfield
598813,Sharon High School,School,MA,Norfolk,42.1145435,-71.1783847,81,Mansfield
598814,Cottage Street School,School,MA,Norfolk,42.1187102,-71.1731068,84,Mansfield
598815,Camp Wonderland,Locale,MA,Norfolk,42.099266,-71.1653285,83,Mansfield
598816,Rock Ridge Cemetery,Cemetery,MA,Norfolk,42.1117659,-71.1658843,84,Mansfield
598817,Sharon Country Club,Locale,MA,Norfolk,42.1134325,-71.1656065,81,Mansfield
598818,Spring Brook Cemetery,Cemetery,MA,Bristol,42.020091,-71.2231058,45,Mansfield
598819,East Sharon School,School,MA,Norfolk,42.1153771,-71.1486615,84,Mansfield
598820,Saint Francis Retreat,Locale,MA,Norfolk,42.095377,-71.1744954,76,Mansfield
598821,Heights Elementary School,School,MA,Norfolk,42.1045434,-71.2053299,82,Mansfield
598822,High Street School,School,MA,Norfolk,42.1242658,-71.1781071,91,Mansfield
598823,Tisdale Cemetery,Cemetery,MA,Bristol,42.056838,-71.1453241,68,Mansfield
598824,Rehoboth State Forest,Forest,MA,Bristol,41.8901005,-71.2106046,47,Norton
598825,Bethel Mission Church,Church,MA,Bristol,41.8923226,-71.2253273,39,Norton
598826,Attleboro Rod and Gun Club,Locale,MA,Bristol,41.8939894,-71.2128269,36,Norton
598827,Stevens Corner Cemetery,Cemetery,MA,Bristol,41.901145,-71.2182992,38,Norton
598828,Oak Knoll Cemetery,Cemetery,MA,Bristol,41.9039602,-71.2494806,46,Norton
598829,Westville Cemetery,Cemetery,MA,Bristol,41.886302,-71.1311716,22,Norton
598830,Lovering Colony State Hospital,Hospital,MA,Bristol,41.9042675,-71.1264354,14,Norton
598831,Saint Francis Old Cemetery,Cemetery,MA,Bristol,41.9067259,-71.1345133,17,Norton
598832,Mount Nebo Cemetery,Cemetery,MA,Bristol,41.9089918,-71.1337046,18,Norton
598833,Saint Pauls Church,Church,MA,Bristol,41.902323,-71.1328244,11,Norton
598834,Dever State School,School,MA,Bristol,41.9445449,-71.1256153,27,Norton
598835,Norton Common Cemetery,Cemetery,MA,Bristol,41.9567785,-71.2096323,30,Norton
598836,Saint Marys Church,Church,MA,Bristol,41.9487111,-71.2117167,31,Norton
598837,Camp Finburg,Locale,MA,Bristol,41.9542665,-71.2261618,30,Norton
598838,Camp Read,Locale,MA,Bristol,41.9600997,-71.2328287,30,Norton
598839,The Country School,School,MA,Bristol,41.9612111,-71.1831048,26,Norton
598840,Berry School,School,MA,Bristol,41.8487119,-71.2472717,18,Somerset
598841,Wheaton College,School,MA,Bristol,41.9667666,-71.184216,28,Norton
598842,Norton Center Cemetery,Cemetery,MA,Bristol,41.9692068,-71.1797174,30,Norton
598843,L G Nourse Elementary School,School,MA,Bristol,41.9684333,-71.1667154,30,Norton
598844,Babbit Cemetery,Cemetery,MA,Bristol,41.9968099,-71.1667551,33,Norton
598845,Norton High School,School,MA,Bristol,41.9625999,-71.191994,34,Norton
598846,Newcomb Cemetery,Cemetery,MA,Bristol,41.9971762,-71.1466364,33,Norton
598847,Mount Hope Cemetery,Cemetery,MA,Bristol,41.7504149,-71.1972421,15,Somerset
598848,Coldbrook Cemetery,Cemetery,MA,Bristol,41.7904806,-71.2156366,22,Somerset
598849,Eddy Cemetery,Cemetery,MA,Bristol,41.7776175,-71.2093576,15,Somerset
598850,Buffington Park,Park,MA,Bristol,41.7520464,-71.1486562,26,Somerset
598851,Village School,School,MA,Bristol,41.778713,-71.1197669,0,Assonet
598852,Saint Patrick's Cemetery,Cemetery,MA,Bristol,41.7781574,-71.1339339,17,Somerset
598853,Simmons Cemetery,Cemetery,MA,Bristol,41.7927504,-71.1412882,26,Somerset
598854,Camp Tattapanum,Locale,MA,Bristol,41.7917684,-71.1403232,21,Somerset
598855,Hornbine Church,Church,MA,Bristol,41.7992681,-71.200325,37,Somerset
598856,Bosworth Cemetery,Cemetery,MA,Bristol,41.8038054,-71.2003168,37,Somerset
598857,Chace Cemetery,Cemetery,MA,Bristol,41.8003264,-71.1778101,31,Somerset
598858,Hix Cemetery,Cemetery,MA,Bristol,41.8116827,-71.2396387,25,Somerset
598859,Hathaway Cemetery,Cemetery,MA,Bristol,41.8409376,-71.1476587,21,Somerset
598860,Somerset Pumping Station,Locale,MA,Bristol,41.8276014,-71.1328235,4,Somerset
598861,Rehoboth Regional High School,School,MA,Bristol,41.8526009,-71.1961591,45,Somerset
598862,Palmer River-Anawan School,School,MA,Bristol,41.847323,-71.2417159,18,Somerset
598863,Cedar Brook Elementary School,School,MA,Bristol,41.8478786,-71.2414381,18,Somerset
598864,Chace Street School,School,MA,Bristol,41.7631575,-71.1472675,32,Somerset
598865,Camp Jennings,Locale,MA,Bristol,41.6417695,-71.1255996,46,Fall River
598866,A S Letourneau School,School,MA,Bristol,41.6731581,-71.1511561,54,Fall River
598867,Saint Marys Cemetery,Cemetery,MA,Bristol,41.671134,-71.1636042,56,Fall River
598868,Saint Jean the Baptist,Church,MA,Bristol,41.6762135,-71.1542117,66,Fall River
598869,Saint Williams Church,Church,MA,Bristol,41.6792691,-71.1539339,73,Fall River
598870,Saint Elizabeth Church,Church,MA,Bristol,41.6778802,-71.1583785,59,Fall River
598871,Henry Lord Middle School,School,MA,Bristol,41.6767691,-71.1572673,63,Fall River
598872,Polish Cemetery,Cemetery,MA,Bristol,41.668624,-71.1695703,56,Fall River
598873,Hebrew Cemetery,Cemetery,MA,Bristol,41.6700736,-71.1634134,56,Fall River
598874,Maplewood Park,Park,MA,Bristol,41.6784357,-71.1569895,66,Fall River
598875,Brayton Avenue School,School,MA,Bristol,41.6834357,-71.1508783,51,Fall River
598876,William S Greene School,School,MA,Bristol,41.6867691,-71.1531006,62,Fall River
598877,Coughlin School,School,MA,Bristol,41.6845469,-71.1280998,60,Fall River
598878,Samuel Watson School,School,MA,Bristol,41.6839914,-71.1305999,54,Fall River
598879,Notre Dame Cathedral,Church,MA,Bristol,41.6903802,-71.1319889,63,Fall River
598880,Lafayette Park,Park,MA,Bristol,41.693158,-71.1322667,60,Fall River
598881,Hugo A Dubunque School,School,MA,Bristol,41.7020468,-71.1333778,50,Fall River
598882,Davol School,School,MA,Bristol,41.6928802,-71.1353223,50,Fall River
598883,Davis School,School,MA,Bristol,41.6942691,-71.136989,49,Fall River
598884,Quarry Street Church,Church,MA,Bristol,41.6973246,-71.1406002,43,Fall River
598885,Ralph M Small School,School,MA,Bristol,41.7009356,-71.1381002,52,Fall River
598886,Stone School,School,MA,Bristol,41.6837135,-71.1611564,60,Fall River
598887,Holy Cross Church,Church,MA,Bristol,41.6884357,-71.1531006,66,Fall River
598888,Aldrich School,School,MA,Bristol,41.6909357,-71.1375446,46,Fall River
598889,Espirito School,School,MA,Bristol,41.6876024,-71.1344889,43,Fall River
598890,Pulaski Park,Park,MA,Bristol,41.688158,-71.1517116,65,Fall River
598891,Oak Grove Cemetery,Cemetery,MA,Bristol,41.7067595,-71.1369852,63,Fall River
598892,Pine Street School,School,MA,Bristol,41.7037134,-71.1436559,60,Fall River
598893,Susan H Wixon School,School,MA,Bristol,41.6881579,-71.1617119,61,Fall River
598894,Notre Dame Cemetery,Cemetery,MA,Bristol,41.6670371,-71.1494898,58,Fall River
598895,William Connell School,School,MA,Bristol,41.6931579,-71.1556006,61,Fall River
598896,Diman Regional Vocational Technical High School,School,MA,Bristol,41.6989912,-71.1575452,45,Fall River
598897,Joseph G Luther School,School,MA,Bristol,41.742324,-71.2236581,24,Fall River
598898,Touisset Country Club,Locale,MA,Bristol,41.7423241,-71.2072688,6,Fall River
598899,Bogle Street School,School,MA,Bristol,41.6876025,-71.129211,62,Fall River
598900,Saint Michaels School,School,MA,Bristol,41.7278797,-71.2081021,5,Fall River
598901,Gardener School,School,MA,Bristol,41.725102,-71.203102,22,Fall River
598902,Joseph Case High School,School,MA,Bristol,41.6953799,-71.2014352,0,Fall River
598903,Elizabeth S Brown School,School,MA,Bristol,41.7476019,-71.2058799,5,Fall River
598904,Mount Hope Cemetery,Cemetery,MA,Bristol,41.6956492,-71.1961568,0,Fall River
598905,Wilbur School,School,MA,Bristol,41.7223243,-71.1786569,30,Fall River
598906,Gibbs Cemetery,Cemetery,MA,Bristol,41.7465658,-71.141929,13,Fall River
598907,Charlton Memorial Hospital,Hospital,MA,Bristol,41.7098112,-71.1463312,76,Fall River
598908,Sacred Heart Academy,School,MA,Bristol,41.7095467,-71.1456004,76,Fall River
598909,Oak Tree Cemetery,Cemetery,MA,Bristol,41.721427,-71.1478952,14,Fall River
598910,Highland School,School,MA,Bristol,41.7153801,-71.1406003,66,Fall River
598911,Charles V Carroll School,School,MA,Bristol,41.7173244,-71.147545,14,Fall River
598912,Blessed Sacrament School,School,MA,Bristol,41.6753801,-71.1811569,78,Fall River
598913,Hector L Belisle School,School,MA,Bristol,41.679269,-71.1864348,33,Fall River
598914,Harriet T Healy School,School,MA,Bristol,41.681769,-71.1783791,59,Fall River
598915,Saint Stephens Church,Church,MA,Bristol,41.6806579,-71.1781013,64,Fall River
598916,Slade School,School,MA,Bristol,41.6870467,-71.1781013,39,Fall River
598917,Abbott Playground,Park,MA,Bristol,41.6845467,-71.1806013,42,Fall River
598918,Dwelly School,School,MA,Bristol,41.6884355,-71.1792124,33,Fall River
598919,Saint Patricks School,School,MA,Bristol,41.6856579,-71.1722678,60,Fall River
598920,Fowler Elementary School,School,MA,Bristol,41.6923245,-71.1711567,48,Fall River
598921,Saint Stanislaus School,School,MA,Bristol,41.6912134,-71.1697677,56,Fall River
598922,Osborn Street School,School,MA,Bristol,41.6926023,-71.1669899,52,Fall River
598923,John J Doran School,School,MA,Bristol,41.7001022,-71.1653231,9,Fall River
598924,Saint Lukes Church,Church,MA,Bristol,41.6878802,-71.1539339,68,Fall River
598925,McDonough School,School,MA,Bristol,41.6973245,-71.1653231,23,Fall River
598926,Saint Anne Church,Church,MA,Bristol,41.6951023,-71.1644898,44,Fall River
598927,Bristol Community College,School,MA,Bristol,41.7039912,-71.1567118,30,Fall River
598928,Laurel Lake School,School,MA,Bristol,41.6817691,-71.1567117,69,Fall River
598929,Holy Cross School,School,MA,Bristol,41.6892691,-71.1522672,64,Fall River
598930,B M C Durfee High School,School,MA,Bristol,41.7064912,-71.1531006,47,Fall River
598931,Ruggles School,School,MA,Bristol,41.7034356,-71.1458782,47,Fall River
598932,Saints Peter and Paul School,School,MA,Bristol,41.6906579,-71.1536562,66,Fall River
598933,Mount Saint Marys Academy,School,MA,Bristol,41.6923245,-71.1622675,52,Fall River
598934,Chew Playground,Park,MA,Bristol,41.6853801,-71.1697677,55,Fall River
598935,Portugese Church,Church,MA,Bristol,41.6859357,-71.1489337,49,Fall River
598936,Ruggles Park,Park,MA,Bristol,41.704269,-71.1456004,51,Fall River
598937,Eastern Avenue School,School,MA,Bristol,41.6920468,-71.1294888,67,Fall River
598938,North Burial Ground,Cemetery,MA,Bristol,41.7200384,-71.148498,13,Fall River
598939,Spencer Borden School,School,MA,Bristol,41.7126023,-71.1319889,63,Fall River
598940,James Tansey School,School,MA,Bristol,41.7187134,-71.1322668,56,Fall River
598941,Saint Patricks Cemetery,Cemetery,MA,Bristol,41.7276297,-71.1274179,59,Fall River
598942,Morton Junior High School,School,MA,Bristol,41.7159355,-71.1494894,16,Fall River
598943,Robeson School,School,MA,Bristol,41.6989912,-71.1619897,28,Fall River
598944,Leontine Lincoln School,School,MA,Bristol,41.704269,-71.1514339,55,Fall River
598945,Westall School,School,MA,Bristol,41.7087133,-71.1533784,47,Fall River
598946,Truesdale Hospital,Hospital,MA,Bristol,41.7287133,-71.1353224,58,Fall River
598947,William J Wiley School,School,MA,Bristol,41.7331578,-71.1347669,12,Fall River
598948,Saint Michaels School,School,MA,Bristol,41.7237133,-71.1458783,3,Fall River
598949,Slades Ferry Bridge,Bridge,MA,Bristol,41.7209355,-71.1581008,0,Fall River
598950,Friends Cemetery,Cemetery,MA,Bristol,41.7392416,-71.1567148,24,Fall River
598951,Holy Name School,School,MA,Bristol,41.7131579,-71.1406003,66,Fall River
598952,Hussey Hospital,Hospital,MA,Bristol,41.7148245,-71.1364335,73,Fall River
598953,Nathan Slade Cemetery,Cemetery,MA,Bristol,41.7385283,-71.1561807,22,Fall River
598954,Christian School,School,MA,Bristol,41.7123245,-71.1456004,76,Fall River
598955,Saint Anthonys Church,Church,MA,Bristol,41.7078801,-71.142267,71,Fall River
598956,North Park,Park,MA,Bristol,41.7164911,-71.1453226,36,Fall River
598957,Saint Josephs School,School,MA,Bristol,41.7187133,-71.1472672,11,Fall River
598958,Somerset High School,School,MA,Bristol,41.7426021,-71.1486562,26,Fall River
598959,Somerset Junior High School,School,MA,Bristol,41.7384353,-71.1636566,45,Fall River
598960,Buffington Park,Park,MA,Bristol,41.695658,-71.1450448,41,Fall River
598961,Saint Johns Church,Church,MA,Bristol,41.6934356,-71.1658787,49,Fall River
598962,Kennedy Park,Park,MA,Bristol,41.6956579,-71.1697677,39,Fall River
598963,Saint Johns Church,Church,MA,Bristol,41.6928801,-71.1708789,50,Fall River
598964,Kelly Park,Park,MA,Bristol,41.6873245,-71.1697677,54,Fall River
598965,Saint Marys School,School,MA,Bristol,41.6989912,-71.1575452,45,Fall River
598966,Saint Louis School,School,MA,Bristol,41.6964912,-71.1661565,29,Fall River
598967,Watuppa Reserve,Reserve,MA,Bristol,41.7001024,-71.1247665,64,Fall River
598968,Braga Bridge,Bridge,MA,Bristol,41.7095466,-71.1700456,0,Fall River
598969,Northern Essex Community College,School,MA,Essex,42.7959236,-71.0467235,39,Haverhill
598970,Hunking School,School,MA,Essex,42.7592573,-71.0870018,36,Haverhill
598971,Caleb Dustin Hunking School,School,MA,Essex,42.7878678,-71.1078358,41,Haverhill
598972,Haverhill High School,School,MA,Essex,42.787274,-71.106415,42,Haverhill
598973,Tilton School,School,MA,Essex,42.7750903,-71.0956132,54,Haverhill
598974,Saint James School,School,MA,Essex,42.7881457,-71.0870021,20,Haverhill
598975,R L Wood School,School,MA,Essex,42.7645349,-71.0889463,26,Haverhill
598976,Consentino School,School,MA,Essex,42.7706459,-71.1033911,52,Haverhill
598977,Bartlett School,School,MA,Essex,42.7667571,-71.1011689,31,Haverhill
598978,Moody School,School,MA,Essex,42.7653682,-71.0961688,8,Haverhill
598979,Hilldale Cemetery,Cemetery,MA,Essex,42.7889698,-71.095054,17,Haverhill
598980,Haverhill City Cemetery,Cemetery,MA,Essex,42.7900799,-71.0958932,24,Haverhill
598981,Saint James Cemetery,Cemetery,MA,Essex,42.7891262,-71.0882791,13,Haverhill
598982,Passaqua Playground,Park,MA,Essex,42.7762014,-71.0931132,39,Haverhill
598983,Saint Joseph Elementary School,School,MA,Essex,42.7789791,-71.0917243,12,Haverhill
598984,Fox School,School,MA,Essex,42.7870346,-71.0753351,46,Haverhill
598985,Sacred Hearts Elementary School,School,MA,Essex,42.7695349,-71.075335,14,Haverhill
598986,Elmwood Cemetery,Cemetery,MA,Essex,42.7645252,-71.0711664,23,Haverhill
598987,Hale Hospital,Hospital,MA,Essex,42.7764794,-71.0642237,33,Haverhill
598988,Doctor Paul Nettle School,School,MA,Essex,42.7742572,-71.0614458,37,Haverhill
598989,Cogswell School,School,MA,Essex,42.7664794,-71.0820018,37,Haverhill
598990,Merrimack School,School,MA,Essex,42.7845347,-71.0672794,41,Haverhill
598991,Burnham Elementary School,School,MA,Essex,42.784257,-71.0756129,43,Haverhill
598992,Linwood Cemetery,Cemetery,MA,Essex,42.7745274,-71.0653375,22,Haverhill
598993,Lithuanian Cemetery,Cemetery,MA,Essex,42.7586926,-71.0700601,35,Haverhill
598994,Bradford Country Club,Locale,MA,Essex,42.7589797,-71.0658903,27,Haverhill
598995,Peabody School,School,MA,Essex,42.7631463,-71.0703348,25,Haverhill
598996,Glynn Memorial Hospital,Hospital,MA,Essex,42.7639797,-71.0461677,13,Haverhill
598997,Crowell School,School,MA,Essex,42.7667574,-71.0539456,21,Haverhill
598998,Winnekenni Park,Park,MA,Essex,42.7839793,-71.0545014,35,Haverhill
598999,Haverhill City Hall,Building,MA,Essex,42.775646,-71.0783907,13,Haverhill
599000,Riveride Park,Park,MA,Essex,42.7620353,-71.0420009,4,Haverhill
599001,Groveland School,School,MA,Essex,42.7556466,-71.0370007,7,Haverhill
599002,Pentucket Regional High School,School,MA,Essex,42.7829726,-71.0131636,11,Haverhill
599003,Pentucket Regional Middle School,School,MA,Essex,42.7808458,-71.0134648,12,Haverhill
599004,Walnut Cemetery,Cemetery,MA,Essex,42.788821,-71.0370554,30,Haverhill
599005,Bates Bridge,Bridge,MA,Essex,42.763702,-71.034223,0,Haverhill
599006,Pines Speedway,Locale,MA,Essex,42.7700909,-71.0247784,23,Haverhill
599007,Riverview Cemetery,Cemetery,MA,Essex,42.7707279,-71.0231546,29,Haverhill
599008,East Parrish Church,Church,MA,Essex,42.7923126,-71.0356122,42,Haverhill
599009,Saint Josephs Cemetery,Cemetery,MA,Essex,42.8060139,-71.1198572,39,Haverhill
599010,Saint Patricks Cemetery,Cemetery,MA,Essex,42.7961262,-71.1197046,65,Haverhill
599011,John G Whittier School,School,MA,Essex,42.7973122,-71.0783909,56,Haverhill
599012,Haverhill Country Club,Locale,MA,Essex,42.8084231,-71.0786688,51,Haverhill
599013,Walnut Square School,School,MA,Essex,42.7937011,-71.083391,41,Haverhill
599014,Whittier Regional Vocational High School,School,MA,Essex,42.8098582,-71.0235738,36,Haverhill
599015,East Haverhill School,School,MA,Essex,42.8103681,-71.007834,31,Haverhill
599016,Children of Israel Church,Church,MA,Essex,42.8014792,-71.03339,37,Haverhill
599018,Locust Grove Cemetery,Cemetery,MA,Essex,42.8270481,-70.9986719,35,Newburyport West
599019,Church Street Cemetery,Cemetery,MA,Essex,42.8369358,-71.0043939,32,Haverhill
599020,Doctor Frederick N Sweetsir School,School,MA,Essex,42.8414787,-71.0120011,36,Haverhill
599021,Merrimack Cemetery,Cemetery,MA,Essex,42.7936009,-71.0069345,16,Haverhill
599022,Haverhill Stadium,Park,MA,Essex,42.7617576,-71.0450566,5,Haverhill
599023,Harold Parker State Forest,Forest,MA,Essex,42.6259263,-71.0817217,43,South Groveland
599024,Boxford State Forest,Forest,MA,Essex,42.6439819,-71.0211652,49,South Groveland
599025,Boxford Wildlife Sanctuary,Park,MA,Essex,42.6445375,-71.0036649,51,South Groveland
